city;state_id;state_name;county_name;lat;lng
Vista;CA;California;San Diego;33,1896;-117,2386
Beaverton;OR;Oregon;Washington;45,4779;-122,8168
Portsmouth;VA;Virginia;Portsmouth;36,8468;-76,354
Orem;UT;Utah;Utah;40,2981;-111,6994
Conroe;TX;Texas;Montgomery;30,3238;-95,4824
Suffolk;VA;Virginia;Suffolk;36,6953;-76,6398
Sunrise;FL;Florida;Broward;26,1547;-80,2997
Lawrence;KS;Kansas;Douglas;38,9597;-95,2642
Arden-Arcade;CA;California;Sacramento;38,6017;-121,3845
Prescott Valley;AZ;Arizona;Yavapai;34,598;-112,3185
Middletown;OH;Ohio;Butler;39,5033;-84,3659
San Germán;PR;Puerto Rico;San Germán;18,0827;-67,046
Edmond;OK;Oklahoma;Oklahoma;35,6689;-97,416
Tracy;CA;California;San Joaquin;37,7269;-121,4523
Manteca;CA;California;San Joaquin;37,7927;-121,2264
Kingsport;TN;Tennessee;Sullivan;36,5224;-82,5454
Portsmouth;NH;New Hampshire;Rockingham;43,058;-70,7826
Sandy;UT;Utah;Salt Lake;40,5709;-111,8506
Palm Coast;FL;Florida;Flagler;29,5389;-81,2457
Slidell;LA;Louisiana;St. Tammany;30,2887;-89,7828
San Marcos;CA;California;San Diego;33,135;-117,1743
Livonia;MI;Michigan;Wayne;42,3972;-83,3733
Santa Fe;NM;New Mexico;Santa Fe;35,6619;-105,9819
Plantation;FL;Florida;Broward;26,1259;-80,2617
Atascocita;TX;Texas;Harris;29,9777;-95,1953
Fall River;MA;Massachusetts;Bristol;41,7136;-71,1015
Compton;CA;California;Los Angeles;33,893;-118,2274
Carson;CA;California;Los Angeles;33,8374;-118,2559
La Crosse;WI;Wisconsin;La Crosse;43,8241;-91,2268
Missoula;MT;Montana;Missoula;46,8751;-114,0214
O'Fallon;MO;Missouri;St. Charles;38,785;-90,7175
Mount Pleasant;SC;South Carolina;Charleston;32,8537;-79,8203
Roswell;GA;Georgia;Fulton;34,0391;-84,3513
Hoover;AL;Alabama;Jefferson;33,3763;-86,8068
Florence;SC;South Carolina;Florence;34,178;-79,7898
Williamsburg;VA;Virginia;Williamsburg;37,2693;-76,7076
South Gate;CA;California;Los Angeles;33,9447;-118,1926
Chino;CA;California;San Bernardino;33,9836;-117,6654
Fort Myers;FL;Florida;Lee;26,6194;-81,8302
Kirkland;WA;Washington;King;47,697;-122,2057
Santa Monica;CA;California;Los Angeles;34,0235;-118,481
Vineland;NJ;New Jersey;Cumberland;39,4653;-74,9981
Norwalk;CT;Connecticut;Western Connecticut;41,1144;-73,4215
Alafaya;FL;Florida;Orange;28,528;-81,1868
Lawton;OK;Oklahoma;Comanche;34,6175;-98,4202
Avondale;AZ;Arizona;Maricopa;33,3873;-112,3235
Germantown;MD;Maryland;Montgomery;39,1755;-77,2643
Rapid City;SD;South Dakota;Pennington;44,0716;-103,2204
Westminster;CA;California;Orange;33,7523;-117,9938
Clifton;NJ;New Jersey;Passaic;40,863;-74,1575
Waukegan;IL;Illinois;Lake;42,3698;-87,8716
Bloomington;MN;Minnesota;Hennepin;44,8306;-93,3151
Mayagüez;PR;Puerto Rico;Mayagüez;18,2003;-67,1397
San Leandro;CA;California;Alameda;37,7074;-122,1599
Newton;MA;Massachusetts;Middlesex;42,3316;-71,2085
Joplin;MO;Missouri;Jasper;37,0757;-94,5018
Lawrence;MA;Massachusetts;Essex;42,7002;-71,1626
Springdale;AR;Arkansas;Washington;36,1901;-94,1574
Troy;MI;Michigan;Oakland;42,5817;-83,1457
Citrus Heights;CA;California;Sacramento;38,6948;-121,288
Deerfield Beach;FL;Florida;Broward;26,305;-80,1277
Town 'n' Country;FL;Florida;Hillsborough;28,0106;-82,5763
Winchester;VA;Virginia;Winchester;39,1735;-78,1746
Mission;TX;Texas;Hidalgo;26,2039;-98,3256
Bryan;TX;Texas;Brazos;30,665;-96,3807
Hawthorne;CA;California;Los Angeles;33,9147;-118,3476
Whittier;CA;California;Los Angeles;33,9678;-118,0188
Livermore;CA;California;Alameda;37,6868;-121,7607
Lake Forest;CA;California;Orange;33,6605;-117,6714
San Ramon;CA;California;Contra Costa;37,7624;-121,9365
Melbourne;FL;Florida;Brevard;28,1086;-80,6627
Franklin;TN;Tennessee;Williamson;35,92;-86,8516
Auburn;WA;Washington;King;47,3039;-122,2108
Port Huron;MI;Michigan;St. Clair;42,9821;-82,4388
Decatur;IL;Illinois;Macon;39,8557;-88,9342
Baytown;TX;Texas;Harris;29,7587;-94,9671
Brooklyn Park;MN;Minnesota;Hennepin;45,1112;-93,3505
Springfield;OH;Ohio;Clark;39,93;-83,7959
Newport Beach;CA;California;Orange;33,6151;-117,8668
Westland;MI;Michigan;Wayne;42,3192;-83,3805
Newark;OH;Ohio;Licking;40,0706;-82,425
Muncie;IN;Indiana;Delaware;40,1989;-85,395
Farmington Hills;MI;Michigan;Oakland;42,486;-83,3771
Cicero;IL;Illinois;Cook;41,8445;-87,7593
Buena Park;CA;California;Orange;33,8572;-118,0046
Warwick;RI;Rhode Island;Kent;41,7062;-71,4334
Hattiesburg;MS;Mississippi;Forrest;31,3074;-89,317
Cranston;RI;Rhode Island;Providence;41,7658;-71,4858
Albany;GA;Georgia;Dougherty;31,5776;-84,1762
Layton;UT;Utah;Davis;41,077;-111,962
Madera;CA;California;Madera;36,963;-120,0778
Largo;FL;Florida;Pinellas;27,9088;-82,7712
Redwood City;CA;California;San Mateo;37,5025;-122,2253
Mountain View;CA;California;Santa Clara;37,4001;-122,0796
Pine Hills;FL;Florida;Orange;28,5818;-81,4692
Folsom;CA;California;Sacramento;38,6668;-121,1422
Silver Spring;MD;Maryland;Montgomery;39,0028;-77,0207
Johns Creek;GA;Georgia;Fulton;34,0333;-84,2027
The Villages;FL;Florida;Sumter;28,9034;-81,9887
Owensboro;KY;Kentucky;Daviess;37,7575;-87,1172
Napa;CA;California;Napa;38,2975;-122,301
New Rochelle;NY;New York;Westchester;40,9304;-73,7836
Alhambra;CA;California;Los Angeles;34,084;-118,1355
Cheyenne;WY;Wyoming;Laramie;41,135;-104,7902
Miami Beach;FL;Florida;Miami-Dade;25,8171;-80,1396
Wenatchee;WA;Washington;Chelan;47,436;-120,3295
Jackson;MI;Michigan;Jackson;42,2431;-84,4038
Lehi;UT;Utah;Utah;40,4136;-111,8725
Anderson;IN;Indiana;Madison;40,0891;-85,6892
Homestead;FL;Florida;Miami-Dade;25,4665;-80,4472
Florence;AL;Alabama;Lauderdale;34,8303;-87,6655
Rancho Cordova;CA;California;Sacramento;38,5737;-121,2527
Morgantown;WV;West Virginia;Monongalia;39,6383;-79,9464
Boynton Beach;FL;Florida;Palm Beach;26,5281;-80,0811
Somerville;MA;Massachusetts;Middlesex;42,3908;-71,1014
North Port;FL;Florida;Sarasota;27,0576;-82,1977
Lakewood;CA;California;Los Angeles;33,8471;-118,1222
Salisbury;MD;Maryland;Wicomico;38,3756;-75,5865
South Jordan;UT;Utah;Salt Lake;40,557;-111,9784
Parma;OH;Ohio;Cuyahoga;41,3843;-81,7286
Pharr;TX;Texas;Hidalgo;26,1685;-98,1904
State College;PA;Pennsylvania;Centre;40,7909;-77,8567
Plymouth;MN;Minnesota;Hennepin;45,0225;-93,4617
Turlock;CA;California;Stanislaus;37,5053;-120,8588
Davis;CA;California;Yolo;38,5553;-121,737
Perris;CA;California;Riverside;33,7898;-117,2233
Jonesboro;AR;Arkansas;Craighead;35,8212;-90,6791
Tustin;CA;California;Orange;33,7311;-117,8107
Terre Haute;IN;Indiana;Vigo;39,466;-87,3751
Upland;CA;California;San Bernardino;34,1178;-117,6604
Georgetown;TX;Texas;Williamson;30,666;-97,6966
Texarkana;TX;Texas;Bowie;33,45;-94,0847
Kendall;FL;Florida;Miami-Dade;25,6697;-80,3556
Pasco;WA;Washington;Franklin;46,2506;-119,1305
Milpitas;CA;California;Santa Clara;37,4336;-121,8921
Carmichael;CA;California;Sacramento;38,6318;-121,3263
Chino Hills;CA;California;San Bernardino;33,9508;-117,7254
Flower Mound;TX;Texas;Denton;33,0343;-97,1146
Flagstaff;AZ;Arizona;Coconino;35,1872;-111,6194
Alton;IL;Illinois;Madison;38,9037;-90,152
Pleasanton;CA;California;Alameda;37,6663;-121,8805
Cedar Park;TX;Texas;Williamson;30,5105;-97,8197
Bellflower;CA;California;Los Angeles;33,888;-118,1271
Loveland;CO;Colorado;Larimer;40,4166;-105,0623
Mansfield;OH;Ohio;Richland;40,7656;-82,5275
Hammond;IN;Indiana;Lake;41,6168;-87,4909
Bethlehem;PA;Pennsylvania;Northampton;40,6266;-75,3679
Woodbury;MN;Minnesota;Washington;44,9057;-92,923
Alameda;CA;California;Alameda;37,7668;-122,267
Wyoming;MI;Michigan;Kent;42,8908;-85,7066
Schaumburg;IL;Illinois;Cook;42,0308;-88,0838
Castle Rock;CO;Colorado;Douglas;39,3763;-104,8535
Evanston;IL;Illinois;Cook;42,0464;-87,6943
Doral;FL;Florida;Miami-Dade;25,8152;-80,3565
St. Joseph;MO;Missouri;Buchanan;39,7598;-94,821
Valdosta;GA;Georgia;Lowndes;30,8502;-83,2788
Wausau;WI;Wisconsin;Marathon;44,962;-89,6459
Pocatello;ID;Idaho;Bannock;42,8724;-112,4647
Elizabethtown;KY;Kentucky;Hardin;37,7031;-85,8773
Anniston;AL;Alabama;Calhoun;33,6712;-85,8135
Arlington Heights;IL;Illinois;Cook;42,0955;-87,9826
Rochester Hills;MI;Michigan;Oakland;42,6645;-83,1563
Southfield;MI;Michigan;Oakland;42,4765;-83,2605
Daytona Beach;FL;Florida;Volusia;29,1995;-81,0982
Pittsburg;CA;California;Contra Costa;38,0182;-121,8965
Oshkosh;WI;Wisconsin;Winnebago;44,0227;-88,5619
Redmond;WA;Washington;King;47,6763;-122,1169
Saratoga Springs;NY;New York;Saratoga;43,0674;-73,7775
Apple Valley;CA;California;San Bernardino;34,5352;-117,2109
Mansfield;TX;Texas;Tarrant;32,569;-97,1213
Pawtucket;RI;Rhode Island;Providence;41,8744;-71,3743
Missouri City;TX;Texas;Fort Bend;29,563;-95,5365
Broomfield;CO;Colorado;Broomfield;39,9542;-105,0526
Janesville;WI;Wisconsin;Rock;42,6854;-89,0135
San Marcos;TX;Texas;Hays;29,8734;-97,9356
Camarillo;CA;California;Ventura;34,223;-119,0321
Jackson;TN;Tennessee;Madison;35,6538;-88,8354
Dothan;AL;Alabama;Houston;31,2336;-85,407
Sherman;TX;Texas;Grayson;33,6273;-96,6221
Lauderhill;FL;Florida;Broward;26,1605;-80,2241
Harrisonburg;VA;Virginia;Harrisonburg;38,4362;-78,8735
Bolingbrook;IL;Illinois;Will;41,6901;-88,1021
Ellicott City;MD;Maryland;Howard;39,2774;-76,8345
Alexandria;LA;Louisiana;Rapides;31,2923;-92,4702
Battle Creek;MI;Michigan;Calhoun;42,2985;-85,2296
New Britain;CT;Connecticut;Capitol;41,6759;-72,7862
Sheboygan;WI;Wisconsin;Sheboygan;43,7403;-87,7316
Brunswick;GA;Georgia;Glynn;31,1449;-81,4746
Altoona;PA;Pennsylvania;Blair;40,5082;-78,4007
Lodi;CA;California;San Joaquin;38,1218;-121,2932
Redlands;CA;California;San Bernardino;34,0512;-117,1712
Caguas;PR;Puerto Rico;Caguas;18,2319;-66,0388
Dale City;VA;Virginia;Prince William;38,6473;-77,3459
Glen Burnie;MD;Maryland;Anne Arundel;39,156;-76,6071
Mount Vernon;NY;New York;Westchester;40,9136;-73,8291
Lakeville;MN;Minnesota;Dakota;44,6774;-93,252
Dover;NH;New Hampshire;Strafford;43,1887;-70,8845
Lebanon;PA;Pennsylvania;Lebanon;40,3412;-76,4228
Rocklin;CA;California;Placer;38,8075;-121,2489
Framingham;MA;Massachusetts;Middlesex;42,3085;-71,4368
Wesley Chapel;FL;Florida;Pasco;28,2106;-82,3238
Noblesville;IN;Indiana;Hamilton;40,0355;-86,0042
Tamarac;FL;Florida;Broward;26,2056;-80,2539
Centreville;VA;Virginia;Fairfax;38,839;-77,4389
Poinciana;FL;Florida;Polk;28,1217;-81,4821
Fairbanks;AK;Alaska;Fairbanks North Star;64,8353;-147,6533
Lake Elsinore;CA;California;Riverside;33,6847;-117,3344
Camden;NJ;New Jersey;Camden;39,9361;-75,1073
Rogers;AR;Arkansas;Benton;36,317;-94,1531
Blaine;MN;Minnesota;Anoka;45,1696;-93,2077
Wilmington;DE;Delaware;New Castle;39,7415;-75,5416
St. Charles;MO;Missouri;St. Charles;38,7954;-90,5157
Blacksburg;VA;Virginia;Montgomery;37,23;-80,4279
Waukesha;WI;Wisconsin;Waukesha;43,0087;-88,2464
Casas Adobes;AZ;Arizona;Pima;32,3423;-111,0113
Baldwin Park;CA;California;Los Angeles;34,0829;-117,9722
Cleveland;TN;Tennessee;Bradley;35,1817;-84,8707
Dublin;CA;California;Alameda;37,7161;-121,8963
Ankeny;IA;Iowa;Polk;41,7288;-93,6031
Maple Grove;MN;Minnesota;Hennepin;45,1089;-93,4626
Bayonne;NJ;New Jersey;Hudson;40,6668;-74,1158
North Richland Hills;TX;Texas;Tarrant;32,8604;-97,218
Eastvale;CA;California;Riverside;33,9617;-117,5803
Guaynabo;PR;Puerto Rico;Guaynabo;18,3832;-66,1134
Glens Falls;NY;New York;Warren;43,3109;-73,6458
Longview;WA;Washington;Cowlitz;46,1461;-122,963
Tulare;CA;California;Tulare;36,1995;-119,34
Conway;AR;Arkansas;Faulkner;35,0753;-92,4692
West Des Moines;IA;Iowa;Polk;41,5521;-93,7806
Redondo Beach;CA;California;Los Angeles;33,8577;-118,3765
Walnut Creek;CA;California;Contra Costa;37,9024;-122,0399
Passaic;NJ;New Jersey;Passaic;40,8574;-74,1282
Porterville;CA;California;Tulare;36,0643;-119,0338
Maricopa;AZ;Arizona;Pinal;33,0408;-112,0011
Fajardo;PR;Puerto Rico;Fajardo;18,3331;-65,6589
Spring Hill;TN;Tennessee;Maury;35,7437;-86,9116
Gaithersburg;MD;Maryland;Montgomery;39,1346;-77,2131
El Paso de Robles;CA;California;San Luis Obispo;35,6394;-120,656
East Orange;NJ;New Jersey;Essex;40,7651;-74,2117
Sumter;SC;South Carolina;Sumter;33,9392;-80,393
Grand Forks;ND;North Dakota;Grand Forks;47,9214;-97,0884
Bristol;TN;Tennessee;Sullivan;36,5572;-82,2154
Michigan City;IN;Indiana;LaPorte;41,7092;-86,869
Gary;IN;Indiana;Lake;41,5905;-87,3473
Dubuque;IA;Iowa;Dubuque;42,5002;-90,707
Schenectady;NY;New York;Schenectady;42,8025;-73,9275
Casper;WY;Wyoming;Natrona;42,842;-106,3208
Hanford;CA;California;Kings;36,3274;-119,6549
Shawnee;KS;Kansas;Johnson;39,0158;-94,8076
South Hill;WA;Washington;Pierce;47,1198;-122,2853
Eagan;MN;Minnesota;Dakota;44,817;-93,1638
Union City;CA;California;Alameda;37,6032;-122,0181
Weston;FL;Florida;Broward;26,1006;-80,4054
Kankakee;IL;Illinois;Kankakee;41,102;-87,8643
Leander;TX;Texas;Williamson;30,5728;-97,8618
Hammond;LA;Louisiana;Tangipahoa;30,5061;-90,4563
Corvallis;OR;Oregon;Benton;44,5698;-123,2779
Apex;NC;North Carolina;Wake;35,7237;-78,8743
Yorba Linda;CA;California;Orange;33,889;-117,7714
Bethesda;MD;Maryland;Montgomery;38,9866;-77,1188
Haverhill;MA;Massachusetts;Essex;42,7838;-71,0871
Palo Alto;CA;California;Santa Clara;37,3905;-122,1468
Rockville;MD;Maryland;Montgomery;39,0834;-77,1553
Spring;TX;Texas;Harris;30,0613;-95,383
Delray Beach;FL;Florida;Palm Beach;26,455;-80,0905
Watsonville;CA;California;Santa Cruz;36,9206;-121,7708
Mount Vernon;WA;Washington;Skagit;48,4203;-122,3115
Palatine;IL;Illinois;Cook;42,118;-88,043
Victoria;TX;Texas;Victoria;28,8287;-96,9849
Skokie;IL;Illinois;Cook;42,036;-87,74
Morristown;TN;Tennessee;Hamblen;36,2043;-83,3001
Sammamish;WA;Washington;King;47,6017;-122,0416
Union City;NJ;New Jersey;Hudson;40,7675;-74,0323
Queen Creek;AZ;Arizona;Maricopa;33,2454;-111,6173
Alpharetta;GA;Georgia;Fulton;34,0704;-84,2738
Lima;OH;Ohio;Allen;40,741;-84,112
Novi;MI;Michigan;Oakland;42,4786;-83,4893
Great Falls;MT;Montana;Cascade;47,5022;-111,2996
Ames;IA;Iowa;Story;42,0256;-93,6217
Juana Díaz;PR;Puerto Rico;Juana Díaz;18,0532;-66,5044
Malden;MA;Massachusetts;Middlesex;42,4305;-71,0576
Dundalk;MD;Maryland;Baltimore;39,2704;-76,4942
Albany;OR;Oregon;Linn;44,6272;-123,0965
Castro Valley;CA;California;Alameda;37,7088;-122,0626
Dalton;GA;Georgia;Whitfield;34,769;-84,972
Lynwood;CA;California;Los Angeles;33,924;-118,2016
Pflugerville;TX;Texas;Travis;30,4515;-97,6018
Sebring;FL;Florida;Highlands;27,477;-81,453
Kenner;LA;Louisiana;Jefferson;30,0109;-90,2549
Port Charlotte;FL;Florida;Charlotte;26,9918;-82,114
Waltham;MA;Massachusetts;Middlesex;42,3889;-71,2423
Commerce City;CO;Colorado;Adams;39,8641;-104,843
Brentwood;CA;California;Contra Costa;37,9356;-121,719
North Little Rock;AR;Arkansas;Pulaski;34,7807;-92,2371
South San Francisco;CA;California;San Mateo;37,6538;-122,4196
Bellevue;NE;Nebraska;Sarpy;41,1485;-95,939
Burnsville;MN;Minnesota;Dakota;44,7648;-93,2793
Greenwood;IN;Indiana;Johnson;39,6019;-86,1073
Rowlett;TX;Texas;Dallas;32,9155;-96,5489
Laguna Niguel;CA;California;Orange;33,5275;-117,705
Bozeman;MT;Montana;Gallatin;45,6833;-111,0558
Port Orange;FL;Florida;Volusia;29,1085;-81,0137
Reston;VA;Virginia;Fairfax;38,9497;-77,3461
San Clemente;CA;California;Orange;33,4499;-117,6102
Caldwell;ID;Idaho;Canyon;43,6453;-116,6594
Coon Rapids;MN;Minnesota;Anoka;45,1755;-93,3094
Millcreek;UT;Utah;Salt Lake;40,6892;-111,8292
Eden Prairie;MN;Minnesota;Hennepin;44,8488;-93,4595
Parkersburg;WV;West Virginia;Wood;39,2623;-81,542
Hamilton;OH;Ohio;Butler;39,3939;-84,5653
Moore;OK;Oklahoma;Cleveland;35,3293;-97,4757
Lakewood;WA;Washington;Pierce;47,1628;-122,5299
Bay City;MI;Michigan;Bay;43,5902;-83,8887
Bossier City;LA;Louisiana;Bossier;32,5224;-93,6668
Council Bluffs;IA;Iowa;Pottawattamie;41,2369;-95,8516
Huntersville;NC;North Carolina;Mecklenburg;35,406;-80,8716
Taylor;MI;Michigan;Wayne;42,226;-83,2688
Hendersonville;TN;Tennessee;Sumner;36,3063;-86,5997
Sanford;FL;Florida;Seminole;28,7891;-81,2757
La Habra;CA;California;Orange;33,9282;-117,9515
Horizon West;FL;Florida;Orange;28,4417;-81,6146
Dearborn Heights;MI;Michigan;Wayne;42,3164;-83,2769
St. Cloud;FL;Florida;Osceola;28,2363;-81,2779
Pontiac;MI;Michigan;Oakland;42,6493;-83,2878
Richland;WA;Washington;Benton;46,2824;-119,2939
Marietta;GA;Georgia;Cobb;33,9533;-84,5422
Florence-Graham;CA;California;Los Angeles;33,9682;-118,2447
Springfield;OR;Oregon;Lane;44,0538;-122,9811
Encinitas;CA;California;San Diego;33,0492;-117,261
Wellington;FL;Florida;Palm Beach;26,6461;-80,2699
Palm Harbor;FL;Florida;Pinellas;28,0847;-82,7481
Montebello;CA;California;Los Angeles;34,0155;-118,1108
Woodland;CA;California;Yolo;38,6712;-121,75
Bristol;CT;Connecticut;Naugatuck Valley;41,6812;-72,9407
Jupiter;FL;Florida;Palm Beach;26,92;-80,1128
La Mesa;CA;California;San Diego;32,7703;-117,0204
Pico Rivera;CA;California;Los Angeles;33,9901;-118,0888
San Rafael;CA;California;Marin;37,9905;-122,5221
Meriden;CT;Connecticut;South Central Connecticut;41,5369;-72,7946
Euless;TX;Texas;Tarrant;32,8508;-97,08
Parker;CO;Colorado;Douglas;39,5084;-104,7753
Revere;MA;Massachusetts;Suffolk;42,4189;-71,004
Stonecrest;GA;Georgia;DeKalb;33,6842;-84,1372
Chapel Hill;NC;North Carolina;Orange;35,9271;-79,0391
White Plains;NY;New York;Westchester;41,022;-73,7547
Gardena;CA;California;Los Angeles;33,8943;-118,3072
Palm Beach Gardens;FL;Florida;Palm Beach;26,8466;-80,1679
Taunton;MA;Massachusetts;Bristol;41,9036;-71,0943
Monterey Park;CA;California;Los Angeles;34,0497;-118,1326
West Allis;WI;Wisconsin;Milwaukee;43,0068;-88,0296
Santee;CA;California;San Diego;32,8554;-116,9851
North Miami;FL;Florida;Miami-Dade;25,9008;-80,1686
Blue Springs;MO;Missouri;Jackson;39,0124;-94,2721
Des Plaines;IL;Illinois;Cook;42,0345;-87,9008
Kokomo;IN;Indiana;Howard;40,464;-86,1277
Petaluma;CA;California;Sonoma;38,2423;-122,6266
Shoreline;WA;Washington;King;47,7564;-122,3426
Medford;MA;Massachusetts;Middlesex;42,4234;-71,1087
Taylorsville;UT;Utah;Salt Lake;40,6569;-111,9493
Wylie;TX;Texas;Collin;33,0362;-96,5161
Cupertino;CA;California;Santa Clara;37,3168;-122,0466
The Hammocks;FL;Florida;Miami-Dade;25,67;-80,4482
Margate;FL;Florida;Broward;26,2466;-80,2119
Carson City;NV;Nevada;Carson City;39,1511;-119,7476
Hoboken;NJ;New Jersey;Hudson;40,7452;-74,0281
Madison;AL;Alabama;Madison;34,7114;-86,7626
St. Clair Shores;MI;Michigan;Macomb;42,4925;-82,8961
St. Peters;MO;Missouri;St. Charles;38,7825;-90,6061
Midwest City;OK;Oklahoma;Oklahoma;35,463;-97,371
Severn;MD;Maryland;Anne Arundel;39,1355;-76,6956
Lake Havasu City;AZ;Arizona;Mohave;34,5006;-114,3113
Lenexa;KS;Kansas;Johnson;38,9609;-94,8018
Orland Park;IL;Illinois;Cook;41,6075;-87,8619
Royal Oak;MI;Michigan;Oakland;42,5084;-83,1539
Bowie;MD;Maryland;Prince George's;38,9549;-76,7406
Decatur;AL;Alabama;Morgan;34,5731;-86,9905
Bel Air South;MD;Maryland;Harford;39,5022;-76,3113
Towson;MD;Maryland;Baltimore;39,3944;-76,619
Casa Grande;AZ;Arizona;Pinal;32,9069;-111,7624
Coconut Creek;FL;Florida;Broward;26,2803;-80,1842
Kettering;OH;Ohio;Montgomery;39,6956;-84,1494
Herriman;UT;Utah;Salt Lake;40,4899;-112,017
Brookhaven;GA;Georgia;DeKalb;33,8743;-84,3314
Oak Lawn;IL;Illinois;Cook;41,7139;-87,7528
Lacey;WA;Washington;Thurston;47,0462;-122,7933
Bartlett;TN;Tennessee;Shelby;35,2337;-89,8195
Highland;CA;California;San Bernardino;34,1113;-117,165
Kannapolis;NC;North Carolina;Cabarrus;35,4764;-80,6408
Fountainebleau;FL;Florida;Miami-Dade;25,7723;-80,346
Fountain Valley;CA;California;Orange;33,7105;-117,9514
Bentonville;AR;Arkansas;Benton;36,3547;-94,2305
Bradenton;FL;Florida;Manatee;27,4901;-82,5757
Smyrna;GA;Georgia;Cobb;33,8633;-84,5168
Sarasota;FL;Florida;Sarasota;27,3387;-82,5432
Apopka;FL;Florida;Orange;28,7015;-81,5316
National City;CA;California;San Diego;32,6654;-117,0983
DeSoto;TX;Texas;Dallas;32,5992;-96,8633
Berwyn;IL;Illinois;Cook;41,8433;-87,7909
New Brunswick;NJ;New Jersey;Middlesex;40,487;-74,445
Apple Valley;MN;Minnesota;Dakota;44,7457;-93,2004
Mount Prospect;IL;Illinois;Cook;42,0641;-87,9375
Arcadia;CA;California;Los Angeles;34,1342;-118,0373
Southaven;MS;Mississippi;DeSoto;34,9514;-89,9786
Tigard;OR;Oregon;Washington;45,4237;-122,7845
Perth Amboy;NJ;New Jersey;Middlesex;40,5202;-74,2724
Chicopee;MA;Massachusetts;Hampden;42,1764;-72,5719
South Whittier;CA;California;Los Angeles;33,9336;-118,0312
West Haven;CT;Connecticut;South Central Connecticut;41,2739;-72,9672
Smyrna;TN;Tennessee;Rutherford;35,9687;-86,5264
Tinley Park;IL;Illinois;Cook;41,567;-87,8049
Hacienda Heights;CA;California;Los Angeles;33,997;-117,9727
Beaumont;CA;California;Riverside;33,9076;-116,9766
San Jacinto;CA;California;Riverside;33,797;-116,9916
Plainfield;NJ;New Jersey;Union;40,6154;-74,4157
West Sacramento;CA;California;Yolo;38,5557;-121,5505
Marana;AZ;Arizona;Pima;32,4355;-111,1558
Yucaipa;CA;California;San Bernardino;34,0336;-117,0429
Peabody;MA;Massachusetts;Essex;42,5335;-70,9725
Rocky Mount;NC;North Carolina;Nash;35,9685;-77,804
Texas City;TX;Texas;Galveston;29,4154;-94,9682
Kentwood;MI;Michigan;Kent;42,8852;-85,5926
Manhattan;KS;Kansas;Riley;39,1886;-96,6048
Colton;CA;California;San Bernardino;34,0538;-117,3255
Aspen Hill;MD;Maryland;Montgomery;39,0927;-77,0826
Diamond Bar;CA;California;Los Angeles;33,9992;-117,8161
Huntington Park;CA;California;Los Angeles;33,98;-118,2167
Wheaton;IL;Illinois;DuPage;41,8561;-88,1085
Pinellas Park;FL;Florida;Pinellas;27,8589;-82,7078
Aloha;OR;Oregon;Washington;45,492;-122,8725
Oak Park;IL;Illinois;Cook;41,8872;-87,7899
Minnetonka;MN;Minnesota;Hennepin;44,9322;-93,4598
Twin Falls;ID;Idaho;Twin Falls;42,5645;-114,4613
Edina;MN;Minnesota;Hennepin;44,8914;-93,3602
Westchester;FL;Florida;Miami-Dade;25,7471;-80,3523
Methuen Town;MA;Massachusetts;Essex;42,734;-71,1889
Normal;IL;Illinois;McLean;40,5217;-88,9884
Elyria;OH;Ohio;Lorain;41,376;-82,106
Grand Island;NE;Nebraska;Hall;40,9218;-98,3586
Novato;CA;California;Marin;38,092;-122,5575
Paramount;CA;California;Los Angeles;33,8977;-118,1651
Kyle;TX;Texas;Hays;29,9932;-97,8852
Placentia;CA;California;Orange;33,8807;-117,8553
Wheaton;MD;Maryland;Montgomery;39,0492;-77,0573
Kendale Lakes;FL;Florida;Miami-Dade;25,7081;-80,4078
Cathedral City;CA;California;Riverside;33,8362;-116,4642
Florissant;MO;Missouri;St. Louis;38,7996;-90,3269
Catalina Foothills;AZ;Arizona;Pima;32,3046;-110,8838
West New York;NJ;New Jersey;Hudson;40,7857;-74,0094
Lincoln;CA;California;Placer;38,8774;-121,2937
Dunwoody;GA;Georgia;DeKalb;33,9418;-84,3122
Levittown;NY;New York;Nassau;40,7241;-73,5125
Palm Desert;CA;California;Riverside;33,7378;-116,3695
Mooresville;NC;North Carolina;Iredell;35,5847;-80,8266
Little Elm;TX;Texas;Denton;33,1858;-96,9295
Glendora;CA;California;Los Angeles;34,1449;-117,8467
Burien;WA;Washington;King;47,4762;-122,3394
Aliso Viejo;CA;California;Orange;33,5792;-117,7289
